AUTOM_LAINAN_PERINTA,LAINOJEN_LUKUMAARA,ASUNTOLUOTOT1,AUTOMAATTINOSTOJA,VAKUUTUS_A,ASUNTOLAINA_A_KPL,ASUNTOLAINA_B_KPL,VAKUUTUS_B,VAKUUTUS_C,IKA,KORKEAKORK_KPL,RAHASTO_A1,PANKKIKORTTILKM,KULUTUSLUOTOT_A1,KULUTUSLUOTOT_B1,KUNTA,TILILLE_TULEVAT_SUOR,LUOTTOKORTTEJA_YHTEENSA,MAARAAIKAISTILEJA,MAKSUAUTOMAATTITAPAHTUMIA,KAYTTOTILI_TAL,KAYTTOTILI_VEL,ASUNTOLAINA_C_KPL,OSAKKEET_EUROA_1,ERI_OSAKESARJOJA,RAHASTO_B1,OTTOJA,PKORTTIMAKSUJA,PANOJA,ASUNTOLAINA_D,PALVELUJA_KPL,RAHASTOLAJEJA,LAINARASTIT,SAASTOTILILLA,ASUNTOLAINA_E,SUKUPUOLI,SUORAVELOITUKSIA,NETISSA_MAKSUT,MAKSUPALVELUSSA_MAKSUT,TISKILLA_MAKSUT,TILINYLITYSPAIVAT,TOIMEKSIANTO_A_KPL,TOIMEKSIANTO_B_KPL,KV_MAKSUKORTIT,RAHASTO_C1,KORTTILUOTOT1,VAKUUTUS_D,KORTTILUOTOT2,KULUTUSLUOTOT_A2,OSAKKEET_EUROA_2,RAHASTO_A2,RAHASTO_B2,RAHASTO_C2,ASUNTOLUOTOT2,KULUTUSLUOTOT_B2,KULUTUSLUOTOT_A3,OSAKKEET_EUROA_3,RAHASTO_A3,RAHASTO_B3,RAHASTO_C3,KORTTILUOTOT3,ASUNTOLUOTOT3,KULUTUSLUOTOT_B3,KULUTUSLUOTOT1,KULUTUSLUOTOT2,KULUTUSLUOTOT3,ASUNTOLAINAT_KPL,TOIMEKSIANNOT_KPL,autom_lainan_perinta_luok,lainojen_lukumaara_luok,asuntoluotot1_luok,automaattinostoja_luok,vakuutus_a_luok,asuntolaina_a_kpl_luok,asuntolaina_b_kpl_luok,vakuutus_b_luok,vakuutus_c_luok,korkeakork_kpl_luok,rahasto_a1_luok,pankkikorttilkm_luok,luottokortteja_yhteensa_luok,maaraaikaistileja_luok,maksuautomaattitapahtumia_luok,kayttotili_tal_luok,kayttotili_vel_luok,asuntolaina_c_kpl_luok,osakkeet_euroa_1_luok,eri_osakesarjoja_luok,rahasto_b1_luok,ottoja_luok,pkorttimaksuja_luok,panoja_luok,asuntolaina_d_kpl_luok,palveluja_kpl_luok,rahastolajeja_luok,lainarastit_luok,saastotililla_luok,asuntolaina_e_kpl_luok,suoraveloituksia_luok,netissa_maksut_luok,maksupalvelussa_maksut_luok,tiskilla_maksut_luok,tilinylityspaivat_luok,toimeksianto_a_kpl_luok,toimeksianto_b_kpl_luok,kv_maksukortit_luok,rahasto_c1_luok,korttiluotot1_luok,kulutusluotot1_luok,aktiivisuus_f,kortit_f,varallisuus_tililla_f,varallisuus_rahastoissa_f,varallisuus_vakuutus_bc_f,varallisuus_vakuutus_a_f,asuntolainat_cde_f,kulutusluotot_f,asuntolainat_ab_f,pkorttim_netissamaksu_f,maksup_tiskillam_f,automaattimaksu_nosto_f,rasteja_tilinylityksia_f,osakes_rahastoja_a_toimeksia_f,b_toimeksiantoja_f,filter_$
0,0,0,95,0,0,0,0,0,24,0,0,0,0,0,091,4836,0,0,20,40,0,0,0,0,0,141,0,46,0,6,0,0,0,0,N,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.818725464441725,-.0150804250442911,1.04270273098282,.760374473606141,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,109,27275,0,1,0,8427,0,0,9111,3,0,114,0,85,0,8,0,0,7872,0,M,12,0,47,5,0,0,0,0,0,0,0,0,0,7441,0,0,0,0,0,0,6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,2,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,.980976462135116,-.318752005141972,1.05969533138824,.62068860600922,-.114251560475624,.833657502406841,-.300329299770781,-.431085240987066,-.189796046071016,-.714925202097224,1.98683112625989,-.90850588632613,-.428398893436199,2.47145269240173,.236631497657951,1
0,0,0,56,0,0,0,0,0,19,0,0,0,0,0,285,2123,0,0,0,291,0,0,0,0,0,64,0,6,0,5,0,0,291,0,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.530110339386329,.0443237441308445,.165650799516907,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,54,0,0,0,0,0,37,1,0,1,0,0,853,12942,0,0,0,334,1,0,0,0,0,414,279,63,0,6,0,0,1926,0,N,37,35,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1.61730634469002,1.00649326277899,.325061383392782,-.15093283570539,.675474193867029,.0576792721447448,-.300329299770781,-.431085240987066,-.189796046071016,1.72660608591058,.0304406526905412,-.284321748330317,.760374473606141,-.25772957236746,-.0361128205659534,0
0,2,0,0,0,0,0,0,0,43,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.00159210004778444,.496176022304672,.0933540766644465,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,980,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,3,0,139,0,0,0,0,0,19,0,0,0,0,0,240,5782,0,0,8,83,0,0,0,0,0,167,0,34,0,11,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.992219987433723,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.00159210004778444,.496176022304672,.0933540766644465,-.749224071591172,-.736056750533821,1.11824662161683,-.428398893436199,-.25772957236746,-.0361128205659534,1
1,1,0,73,0,0,0,0,0,54,0,0,1,0,9694,071,14694,0,0,0,184,1,0,0,0,0,149,25,18,0,5,0,11,0,0,M,0,0,1,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,7082,0,0,0,0,0,0,0,6179,9694,7082,6179,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,1,1,2,0,0,0,0,0,1,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.709197447075551,2.27532204900781,-.303701717390083,.023170954911137,.947340752696227,.42002559549281,5.83077328169029,-.25772957236746,-.0361128205659534,0
0,0,0,56,0,0,0,0,0,48,1,0,1,0,0,092,15266,0,0,49,321,1,0,219,1,0,215,88,36,0,5,0,0,4963,0,N,0,0,0,0,2,0,0,0,0,314,0,0,0,202,0,0,0,0,0,0,190,0,0,0,358,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.374363095239318,1.00649326277899,.621044715296904,.994369686672898,.203157028191179,1.22370250356569,-.735709421083323,1.28198266437029,-.0634128576431015,-.630623802243377,-.734010055173051,2.08312621113421,.760374473606141,1.10686156001714,.100259338545999,0
0,1,0,43,0,0,0,0,0,48,0,0,2,0,0,105,25918,0,0,57,4134,0,0,0,0,0,131,17,41,0,9,0,0,0,0,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.150960699909283,.0325453906588027,-.0482209847032847,-.781519862077837,-.0227105980405493,1.5175307796349,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,176,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,30046,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,2.31759085807779,-.674766576468739,.260772127511837,-.389956271237496,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2643,0,N,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,0,0, , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,.763711999484116,-.524613916369069,.358065605200226,-.332365729014105,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,1,38059,67,0,0,0,0,0,45,1,0,1,0,0,091,108405,0,0,0,8157,0,1,0,3,2998,404,261,51,0,18,3,0,9439,0,N,2,65,0,0,0,0,0,1,0,0,0,0,0,0,0,2144,0,70362,0,0,0,0,1910,0,0,71094,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,2,2,2,0,2,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2.23516323688442,-.461894297447442,-.0352448201094913,3.87248519436377,.102027676025634,-.274854283388047,2.78839756520237,-.593525861735131,-.0652769071427283,2.2488076675044,-.61502913348988,-.530743742956254,-.428398893436199,5.73606991781774,.740272296368573,1
0,0,0,31,0,0,0,0,0,61,0,0,1,0,0,845,7138,0,0,33,3756,0,0,0,0,0,128,49,33,0,2,0,0,0,0,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.428490915211898,-.333799826477468,1.4414914169495,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,70,0,0,0,0,0,66,0,0,1,0,0,837,10073,0,0,40,96,0,0,0,0,0,144,13,28,0,8,0,0,0,0,M,12,4,0,0,14,0,0,0,0,881,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.735709421083323,1.28198266437029,-.0634128576431015,.45863288738121,-.559705647248248,1.53353770986944,.760374473606141,-.25772957236746,-.0361128205659534,0
0,2,0,13,0,0,0,0,0,54,0,0,1,0,0,419,11810,0,0,0,6128,0,0,0,0,0,185,139,26,0,8,0,0,6128,0,N,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.00159210004778444,.496176022304672,.0933540766644465,.133424389585594,.878524930335158,-.224289315879453,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
8,4,0,1,0,0,0,0,0,36,0,0,1,-421,0,049,2688,0,0,0,162,331,0,0,0,0,33,5,5,0,14,0,0,0,0,M,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-421,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-.250723262016976,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.00159210004778444,.496176022304672,.0933540766644465,1.43517609609709,-.839324378850578,-.492087244441346,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,49,0,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.868580154211381,-1.7871395653684,.325061383392782,-.15093283570539,.675474193867029,.0576792721447448,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,1,76,0,0,0,0,0,398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4702,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,.780467644104815,-.737083683015825,3.77718340884926,-.86595737398563,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,092,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,26,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,38,0,0,0,0,0,20,0,0,0,0,0,091,9729,0,0,54,37,2,0,0,0,0,186,77,19,0,3,0,0,0,0,N,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.712018469227283,-.74368692353008,1.59307467026892,.760374473606141,-.25772957236746,-.0361128205659534,1
10,1,0,67,0,0,0,0,0,22,0,0,1,0,0,684,6749,0,0,1,168,0,0,0,0,0,160,31,23,0,8,0,0,0,0,M,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.150960699909283,.0325453906588027,-.0482209847032847,1.2279556380256,-.889051679668685,.875016227889854,-.428398893436199,-.25772957236746,-.0361128205659534,0
6,0,0,61,0,0,0,0,0,36,0,0,0,0,0,851,21920,0,0,69,442,0,0,0,0,0,342,181,45,0,7,0,0,0,0,M,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,.374363095239318,-1.7871395653684,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,1.10788187979496,.168351898925118,1.93473455871376,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,200,0,0,0,0,0,40,0,0,0,0,0,615,30551,0,0,23,443,0,0,0,0,0,228,0,41,0,8,0,0,0,0,M,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-1.27389088655448,.0355367765920002,2.12837209292372,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,41,0,0,0,0,0,69,0,0,1,0,0,069,10373,0,0,0,39891,0,0,0,0,0,121,38,16,0,5,0,0,35136,0,M,10,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,.374363095239318,1.00649326277899,2.6743374958162,-.196918724614552,-1.35038323925246,-.0351339002952492,-.300329299770781,-.431085240987066,-.189796046071016,-.226315140710126,2.05795885915282,-.330626687409364,-.428398893436199,-.25772957236746,-.0361128205659534,1
12,2,0,39,0,0,0,0,0,40,0,0,1,0,13341,832,12197,0,0,0,648,0,0,0,0,0,232,92,45,0,7,0,0,648,0,M,7,0,48,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12252,0,0,0,0,0,0,0,11897,13341,12252,11897,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.559828847214053,2.73895268065368,-.162126656022352,.301868348986337,2.91009345091082,-.130605951401482,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,59,0,0,0,0,0,39,0,0,1,0,0,761,16537,0,0,0,1338,0,0,0,0,0,305,178,29,0,6,0,0,0,0,N,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,.214819056569501,.888201798692186,.26576222498584,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,174,9274,0,1,0,21328,0,0,0,0,0,10,0,24,0,4,0,0,55392,0,N,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-.261966787315583,-.318752005141972,3.85480769855246,-.512056322728328,-.864917714230115,-.267123401332487,-.300329299770781,-.431085240987066,-.189796046071016,-.859449970411502,.134991378228215,-.605834851738686,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,2,2463,256,0,2,0,0,0,43,0,0,1,0,0,405,15702,0,0,48,222,152,0,0,0,0,316,0,47,0,9,0,0,0,0,M,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31532,0,0,0,0,0,0,855,38524,0,0,0,0,2,0,0,2,1,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,.518702728071822,-.0802260206335314,4.07337837778919,-1.34339227940504,.756513102081531,2.0528282022897,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,491,10670,0,0,0,2330,0,0,0,0,0,41,0,38,0,3,0,0,2330,0,N,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-.261966787315583,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-1.09550166031942,.965989074529172,-.472761311897708,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,091,128,0,0,0,12119,0,0,0,0,0,18,0,1,0,2,0,0,0,0,M,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,1.12045863722253,-.0467660645148818,-1.25308976156407,.0224566419281416,-.300329299770781,-.431085240987066,-.189796046071016,-.0537208348023011,-.100591310899594,-1.00384009968404,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,837,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,161,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
